id,score,mae_cursor_position,down_time_min,down_time_max,down_time_median,down_time_mean,down_time_std,up_time_min,up_time_max,up_time_median,up_time_mean,up_time_std,action_time_min,action_time_max,action_time_median,action_time_mean,action_time_std,word_count_min,word_count_max,word_count_median,word_count_mean,word_count_std,activity_input,activity_movefrom,activity_nonproduction,activity_paste,activity_removecut,activity_replace,down_event_alphanumeric,down_event_control_keys,down_event_special_character,down_event_unknown,text_change_many_q,text_change_many_q_to_many_q,text_change_many_q_to_not_q,text_change_many_q_to_single_q,text_change_nochange,text_change_not_q,text_change_not_q_to_many_q,text_change_not_q_to_not_q,text_change_not_q_to_single_q,text_change_single_q,text_change_single_q_to_many_q,text_change_single_q_to_not_q,text_change_single_q_to_single_q,text_change_unknown
04c5f885,3.0,91.22814207650273,4696,1760232,270891.0,325145.4856557377,225459.38982334977,4795,1760335,271020.5,325273.87841530057,225456.57833950652,0,340,130.0,128.39275956284152,36.93758163831696,0,205,103.0,103.3346994535519,59.47946909244086,0.9269125683060109,0.0,0.014344262295081968,0.0,0.05874316939890711,0.0,0.7418032786885246,0.24726775956284153,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.014344262295081968,0.19603825136612021,0.0,0.0,0.0,0.7896174863387978,0.0,0.0,0.0,0
04e37b6b,3.0,75.67634252539914,13756,1782425,1083152.0,986787.3497822932,526984.5718335728,13887,1782525,1083233.0,986892.8848572811,526977.9893644288,0,509,106.0,105.53507498790518,29.279755279826915,0,282,141.0,144.1228834059023,82.2824356686281,0.9143686502177069,0.0,0.0324141267537494,0.0,0.053217223028543786,0.0,0.7479438800193517,0.23463957426221577,0.01741654571843251,0.0,0.0,0.0,0.0,0.0,0.0324141267537494,0.18093855829704886,0.0,0.0,0.0,0.7866473149492017,0.0,0.0,0.0,0
04e63aec,4.0,1615.928716559431,1455,1812216,728378.0,741933.0506264815,419408.8935736878,1571,1812336,728500.0,742047.6039620725,419410.0958440494,0,4145,126.0,114.55333559092449,90.94787491998993,0,426,206.0,209.74652895360651,134.569494874185,0.6405350491026075,0.0,0.13156112428039282,0.0,0.22756518794446326,0.0003386386725364037,0.50846596681341,0.48018963765662037,0.011344395529969523,0.0,0.0,0.0,0.00016931933626820184,0.00016931933626820184,0.13156112428039282,0.17981713511683034,0.0,0.0,0.0,0.6882831019302404,0.0,0.0,0.0,0
04f83ccb,5.0,831.7506457723438,42690,1853354,803975.0,841204.9311176167,516877.3886878975,42798,1853454,804070.0,841272.6753917686,516875.7490730082,0,517,70.0,67.74427415188566,47.328687842827414,0,670,342.0,326.88186671258825,195.39654556138103,0.7427242982607198,0.0,0.12278284828655071,0.0,0.13449285345272946,0.0,0.5853280523506114,0.4021009126915791,0.01257103495780954,0.0,0.0,0.0,0.0,0.0,0.12278284828655071,0.18959876011710006,0.0,0.0,0.0,0.6876183915963492,0.0,0.0,0.0,0
052a7811,3.5,376.0003865481252,15047,1793685,667615.0,636439.4797062235,315653.3266148212,15140,1793742,667691.0,636527.1561654425,315668.18168340187,0,4435,82.0,87.67645921917278,139.39109407023412,0,303,141.0,148.39737147274835,90.03260452235556,0.7955160417471975,0.0,0.11557788944723618,0.0,0.08658678005411674,0.0023192887514495554,0.6370313103981445,0.3498260533436413,0.013142636258214147,0.0,0.0023192887514495554,0.0007730962504831851,0.0,0.0011596443757247777,0.11557788944723618,0.177425589485891,0.0,0.00038654812524159255,0.0,0.7023579435639737,0.0,0.0,0.0,0
052b25e1,5.0,761.7402646502835,17337,1831591,938915.0,953310.6279773157,509998.0136671099,17449,1831669,938968.5,953367.9030245746,509998.478346949,0,1716,54.0,57.27504725897921,58.22218480288613,0,741,366.5,371.20756143667296,219.61136632954006,0.916257088846881,0.0,0.016446124763705106,0.0001890359168241966,0.06540642722117203,0.0017013232514177694,0.7379962192816635,0.24574669187145556,0.01625708884688091,0.0,0.0007561436672967864,0.0,0.0,0.0013232514177693763,0.016446124763705106,0.1948960302457467,0.0,0.0001890359168241966,0.0,0.7862003780718336,0.0,0.0001890359168241966,0.0,0
052cf3a6,2.5,99.02546583850932,6535,1778839,891795.5,851609.3074534162,420136.4518794802,6644,1779002,891893.0,851710.2267080746,420124.8763814203,0,570,106.0,100.9192546583851,47.49617434533938,0,212,113.0,108.08198757763975,59.22487287626123,0.8503105590062112,0.0,0.09875776397515527,0.0,0.05093167701863354,0.0,0.6670807453416149,0.31801242236024846,0.014906832298136646,0.0,0.0,0.0,0.0,0.0,0.09875776397515527,0.19254658385093168,0.0,0.0,0.0,0.7086956521739131,0.0,0.0,0.0,0
053be4e5,3.0,1215.6468494871258,16459,2122852,701947.0,789556.7054636801,537217.0655296164,16520,2122899,702056.0,789653.8798409044,537207.198603555,0,513,97.0,97.17437722419929,39.53630348280729,0,422,267.0,246.02281766799246,128.86028924473456,0.7580071174377224,0.0,0.01674691228804689,0.0,0.22524597027423068,0.0,0.6112622985137115,0.3722001256018422,0.016537575884446307,0.0,0.0,0.0,0.0,0.0,0.01674691228804689,0.18924010885492987,0.0,0.0,0.0,0.7940129788570233,0.0,0.0,0.0,0
05624ab0,3.5,116.27445339470655,2354,1781886,157149.5,235748.4073647871,289442.66911470966,2358,1781946,157252.5,235873.55868814728,289430.99114573584,0,501,126.0,125.15132336018412,46.945167012051904,0,234,139.0,131.73532796317608,73.21687349708411,0.8555811277330264,0.0,0.015535097813578827,0.0,0.12888377445339472,0.0,0.6869965477560415,0.2911392405063291,0.02186421173762946,0.0,0.0,0.0,0.0,0.0,0.015535097813578827,0.1915995397008055,0.0,0.0,0.0,0.7928653624856157,0.0,0.0,0.0,0
056c41fc,2.5,284.3522988505747,1705,1789219,585132.0,599067.4712643678,388465.22044924396,1798,1789335,585245.5,599183.1678160919,388465.39107416343,0,552,117.0,115.69655172413793,34.7240644964351,0,207,108.0,106.64080459770115,64.09002304556728,0.8172413793103448,0.0,0.051149425287356325,0.0,0.13160919540229885,0.0,0.6436781609195402,0.3471264367816092,0.009195402298850575,0.0,0.0,0.0,0.0,0.0,0.051149425287356325,0.20632183908045976,0.0,0.0,0.0,0.7425287356321839,0.0,0.0,0.0,0
05b35fa0,3.5,507.55892857142857,76050,1786563,860369.0,859711.5352678571,430649.8362739417,76270,1786628,860425.5,859812.2441964286,430648.8740886552,0,3048,89.0,100.70892857142857,85.09076734612191,0,222,110.0,110.78705357142857,63.174320970486015,0.7848214285714286,0.0,0.044642857142857144,0.0,0.1705357142857143,0.0,0.6410714285714286,0.3495535714285714,0.009375,0.0,0.0004464285714285714,0.0,0.0,0.0,0.044642857142857144,0.17455357142857142,0.0,0.0,0.0,0.7803571428571429,0.0,0.0,0.0,0
05f425a4,3.5,172.47312588401698,19758,1833722,789391.5,828511.0159123056,477981.95312575216,19817,1833776,789454.0,828567.9207920792,477979.18446243164,0,1878,55.0,56.904879773691654,49.198972343033546,0,400,210.0,205.52545968882603,117.86686350356996,0.8857850070721358,0.0,0.04384724186704385,0.0,0.07001414427157002,0.0003536067892503536,0.7072135785007072,0.268033946251768,0.024752475247524754,0.0,0.0003536067892503536,0.0,0.0,0.0003536067892503536,0.04384724186704385,0.19306930693069307,0.0,0.0,0.0,0.7623762376237624,0.0,0.0,0.0,0
05f8ca37,3.0,868.0412162162162,41309,1843237,990712.5,989227.6243243243,550892.4546162033,41415,1843303,990824.5,989345.4209459459,550880.4690843535,0,900,121.0,117.79662162162163,53.156071626222236,0,285,152.0,145.6070945945946,82.32989888918192,0.7631756756756757,0.0,0.01891891891891892,0.0,0.21756756756756757,0.00033783783783783786,0.6108108108108108,0.3706081081081081,0.018581081081081082,0.0,0.0,0.0,0.00033783783783783786,0.0,0.01891891891891892,0.1918918918918919,0.0,0.0,0.0,0.7888513513513513,0.0,0.0,0.0,0
06336d82,6.0,719.6993053258352,1864,1749005,744522.5,798927.1761495203,480035.07980347576,2082,1749122,744593.5,799003.4047304003,480039.5556131366,0,31639,66.0,76.22858087992061,410.1538112709909,0,849,474.0,469.97585180284483,266.41586193930743,0.8352629837909361,0.0,0.11743301356268607,0.0,0.04730400264637777,0.0,0.6735031425736023,0.3122725769103539,0.014224280516043665,0.0,0.0,0.0,0.0,0.0,0.11743301356268607,0.16837578564340058,0.0,0.0,0.0,0.7141912007939133,0.0,0.0,0.0,0
064a82e9,4.5,654.4555001312681,21564,1784046,678535.0,751329.869519559,459133.1850885389,21696,1784124,678636.0,751413.1021265424,459130.06561320624,0,504,82.0,83.23260698346023,33.552009945446976,0,495,201.0,223.89131005513258,146.80148750545348,0.8495668154371226,0.0,0.025728537673930164,0.00026253609871357313,0.12444211079023365,0.0,0.6773431346810186,0.2974533998424783,0.02520346547650302,0.0,0.0,0.0,0.0,0.0,0.025728537673930164,0.19191388815962196,0.0,0.0,0.0,0.7823575741664479,0.0,0.0,0.0,0
0657fcde,4.5,341.1238038277512,57042,1757699,714973.0,768310.5924043062,430351.39899644116,57194,1757751,715088.5,768413.687799043,430349.8262543674,0,1178,102.0,103.09539473684211,43.46254355093731,0,491,241.0,242.8471889952153,144.46428305896836,0.9034090909090909,0.0,0.029605263157894735,0.0,0.06638755980861244,0.0005980861244019139,0.7111244019138756,0.256877990430622,0.03199760765550239,0.0,0.0,0.0,0.0,0.0005980861244019139,0.029605263157894735,0.20723684210526316,0.0,0.0,0.0,0.7625598086124402,0.0,0.0,0.0,0
0666fb4e,4.5,284.44365885992045,33782,1807359,785156.5,795279.478126381,469486.96257485193,33856,1808093,785253.0,795376.0733539549,469507.4558345331,0,9342,84.0,96.59522757401679,266.3617464848858,0,670,316.0,325.1701281484755,194.32205369638066,0.9284136102518781,0.0,0.021210782147591693,0.0,0.05015466195315952,0.0002209456473707468,0.739946973044631,0.2412726469288555,0.018780380026513478,0.0,0.0,0.0,0.0,0.0002209456473707468,0.021210782147591693,0.19752540874944763,0.0,0.0,0.0,0.7810428634555899,0.0,0.0,0.0,0
069d668b,4.0,797.9814026439615,22651,1719323,818741.0,813416.7002016581,448537.41845009406,22779,1720082,818841.0,813517.7409814027,448537.3342673643,0,2075,94.0,101.04077974456644,75.95914200814626,0,453,214.0,217.05534393905444,127.87764782263784,0.7665247591306297,0.0,0.06968406901187542,0.0,0.16289491373515572,0.0008962581223392337,0.6056464261707372,0.37396370154604525,0.020389872283217567,0.0,0.00022406453058480843,0.0,0.0,0.0006721935917544253,0.06968406901187542,0.20053775487340353,0.0,0.0,0.0,0.728657853461797,0.0,0.0,0.00022406453058480843,0
06cba5d7,3.5,510.33967485299206,29639,1830788,464813.0,505255.84469041857,302962.29559741425,29732,1830922,464884.0,505350.7066758907,302949.37305692135,0,506,93.0,94.86198547215497,47.88458562580239,0,397,196.0,199.65548253199586,120.7293390529689,0.8395019024558976,0.0,0.06848841231407818,0.0,0.09200968523002422,0.0,0.6668972673815289,0.3175371843652715,0.015565548253199585,0.0,0.0,0.0,0.0,0.0,0.06848841231407818,0.19128329297820823,0.0,0.0,0.0,0.7402282947077136,0.0,0.0,0.0,0
06e59db8,6.0,626.6040246673158,34594,1807259,735394.0,758408.5623174295,421943.4301992488,34718,1807347,735466.5,758515.7247646868,421941.6468017222,0,512,106.0,107.16244725738396,41.36810340041549,0,1037,522.0,515.4604024667316,304.01371895759866,0.9287568971113275,0.0,0.018500486854917234,0.0,0.052742616033755275,0.0,0.7327166504381695,0.25056799740344043,0.016715352158390134,0.0,0.0,0.0,0.0,0.0,0.018500486854917234,0.20756247971437844,0.0,0.0,0.0,0.7739370334307043,0.0,0.0,0.0,0
06f33221,4.5,694.4926203208556,3280,1892000,834695.0,885110.6183957219,509119.3053563466,3375,1892001,834832.0,885204.6594652407,509124.5126292513,0,783,89.0,94.04106951871658,71.01430321532402,0,336,139.0,166.29005347593582,98.68781651162416,0.5961497326203209,0.0,0.293903743315508,0.0,0.1093048128342246,0.0006417112299465241,0.4844919786096257,0.5016042780748663,0.013903743315508022,0.0,0.0006417112299465241,0.0,0.0,0.0006417112299465241,0.293903743315508,0.133475935828877,0.0,0.0,0.0,0.5713368983957219,0.0,0.0,0.0,0
073b3535,4.0,608.2353915306364,21511,1798871,855303.0,838175.7028625503,560882.992321308,21635,1798986,855303.0,838289.6195883605,560878.7408974471,0,489,116.0,113.91672581026732,41.40378856340364,0,673,334.0,327.7234445233026,186.94389860949866,0.8933049444050154,0.0,0.05488526141471493,0.0,0.051809794180269694,0.0,0.7064111663118051,0.2777383487106695,0.01585048497752543,0.0,0.0,0.0,0.0,0.0,0.05488526141471493,0.196120179796546,0.0,0.0,0.0,0.7489945587887391,0.0,0.0,0.0,0
075f92a5,4.5,772.294129595775,11916,1831663,1032575.0,991457.0359536868,483895.55319645436,11955,1831953,1032640.0,991522.8372943327,483891.36857077107,0,2484,64.0,65.80134064594759,51.41927493512615,0,659,285.0,308.22222222222223,183.0845427516293,0.8527320739386552,0.0,0.02782855982124721,0.0,0.11923623806621979,0.00020312817387771684,0.680073126142596,0.307739183424741,0.01218769043266301,0.0,0.00020312817387771684,0.0,0.0,0.00020312817387771684,0.02782855982124721,0.19459679057485274,0.0,0.0,0.0,0.7771683932561446,0.0,0.0,0.0,0
077ee03e,4.0,1244.237887136614,168863,1739287,991148.0,971374.813034391,444049.7519583928,168965,1739391,991177.0,971465.8155044651,444046.7272759767,0,1898,90.0,91.00247007410222,61.08837858135057,0,546,216.0,244.02052061561847,156.2651982931595,0.817214516435493,0.0,0.011210336310089303,0.0,0.17100513015390462,0.0005700171005130154,0.6625498764962949,0.3294698840965229,0.007980239407182215,0.0,0.0003800114003420103,0.0,0.0,0.0005700171005130154,0.011210336310089303,0.1890556716701501,0.0,0.0,0.0,0.7987839635189056,0.0,0.0,0.0,0
078a6196,4.5,893.8995762711864,92593,3804333,2227114.5,2155595.85720339,965529.6401942271,92711,3804464,2227221.5,2155727.5235169493,965524.8404560044,0,7766,117.0,131.66631355932202,218.45939483807715,0,551,261.5,261.04533898305084,169.50945410892913,0.8201271186440678,0.0,0.06313559322033899,0.000211864406779661,0.11186440677966102,0.004661016949152543,0.6663135593220338,0.3190677966101695,0.01461864406779661,0.0,0.000847457627118644,0.0,0.000423728813559322,0.0038135593220338985,0.06313559322033899,0.17690677966101695,0.0,0.0,0.0,0.7544491525423729,0.0,0.000211864406779661,0.000211864406779661,0
07bb2245,3.5,495.46663903854125,8474,1798876,363782.0,390488.61914629093,241801.87404079182,8667,1798960,363927.0,390609.450891007,241802.6511036225,0,1321,123.0,120.83174471612101,52.080940993234464,0,275,130.0,136.54537919602154,82.82032211339197,0.7973476999585578,0.0012432656444260257,0.07791131371736428,0.0,0.12349772067965188,0.0,0.6589307915457936,0.3340240364691256,0.007045171985080812,0.0,0.0012432656444260257,0.0,0.0,0.0,0.07791131371736428,0.15540820555325321,0.0,0.0,0.0,0.7654372150849564,0.0,0.0,0.0,0
07bb7765,3.5,1157.532817679558,2063,1817221,1023174.0,969558.6651933702,499198.0154302421,2175,1817338,1023205.0,969639.893480663,499200.3545394481,0,4725,78.0,81.22828729281768,120.36753799954981,0,277,128.0,136.38187845303867,69.90034923182141,0.6570165745856353,0.0,0.12154696132596685,0.0,0.2207734806629834,0.0006629834254143647,0.5195580110497238,0.465414364640884,0.015027624309392265,0.0,0.0017679558011049724,0.0,0.0,0.0006629834254143647,0.12154696132596685,0.18453038674033148,0.0,0.0,0.0,0.6914917127071823,0.0,0.0,0.0,0
07c36ae1,3.5,1264.1483375959078,57539,1751921,608233.0,652758.266682167,399101.0682752516,57669,1751972,608329.0,652859.45942804,399101.72546824545,0,814,107.0,101.19274587305277,61.44771877551076,0,259,148.0,127.60265054638457,84.04014258118542,0.6426412462218088,0.0,0.06510113926993723,0.0,0.2922576145082539,0.0,0.5145315043013253,0.46872820274354804,0.016740292955126714,0.0,0.00046500813764240875,0.0,0.0,0.0,0.06510113926993723,0.1853057428504999,0.0,0.0,0.0,0.7491281097419205,0.0,0.0,0.0,0
07e41499,3.5,354.78957680250784,38837,1768781,336334.5,405348.2260971787,315062.947808598,38933,1768897,336416.0,405514.8428683386,315053.5316664152,0,504,174.0,166.61677115987462,52.21184271668976,0,341,190.0,186.14615987460814,102.62779124971993,0.8424764890282131,0.0,0.04584639498432602,0.0,0.11167711598746081,0.0,0.6700626959247649,0.31426332288401254,0.01567398119122257,0.0,0.0,0.0,0.0,0.0,0.04584639498432602,0.1963166144200627,0.0,0.0,0.0,0.7578369905956113,0.0,0.0,0.0,0
07f3409c,4.5,466.1344135098129,968,1791211,672221.0,685552.3687813784,382006.7410279556,1049,1791262,672315.0,685640.971702419,382005.1956895318,0,1952,88.0,88.60292104062071,65.735515314489,0,554,294.0,290.55066179826565,160.72007011834307,0.8386581469648562,0.0,0.06321314468279325,0.0,0.09767229575536285,0.00045641259698767686,0.666590597900502,0.3124144226380648,0.020994979461433135,0.0,0.00022820629849383843,0.0,0.0,0.00045641259698767686,0.06321314468279325,0.19374714742126883,0.0,0.0,0.0,0.7423550890004564,0.0,0.0,0.0,0
081d84f4,4.0,238.40495867768595,277052,1795117,824576.0,914563.707150557,429589.5529040875,277191,1795209,824671.0,914681.2791951132,429584.1899147363,0,4336,111.0,117.57204455623427,102.00715235679988,0,365,188.0,186.03233920229968,105.58590951491549,0.8997484728710026,0.0,0.0265900107797341,0.0,0.07222421846927776,0.001437297879985627,0.7240388070427596,0.2536830758174632,0.022278117139777218,0.0,0.0007186489399928135,0.0,0.0,0.001437297879985627,0.0265900107797341,0.1911606180380884,0.0,0.0,0.0,0.7800934243621991,0.0,0.0,0.0,0
08276ea7,3.0,288.7480577136515,809556,2307871,1814094.5,1863366.0027746947,273070.01369935245,809756,2307949,1814240.5,1863476.896781354,273069.79608158645,0,1979,112.0,110.89400665926748,63.68303989159508,0,275,138.0,138.36403995560488,80.44706837755902,0.8912319644839067,0.0,0.07547169811320754,0.0,0.032741398446170925,0.0005549389567147614,0.709211986681465,0.27136514983351834,0.019422863485016647,0.0,0.0,0.0,0.0,0.0005549389567147614,0.07547169811320754,0.1881243063263041,0.0,0.0,0.0,0.7358490566037735,0.0,0.0,0.0,0
08288a1f,4.0,220.61066666666667,73537,1809993,937085.5,879045.733,467818.28729604953,73634,1810097,937175.0,879130.783,467813.7977727241,0,8033,78.0,85.05,148.87386823375363,0,442,222.0,230.449,123.52807154848175,0.889,0.0,0.03,0.0003333333333333333,0.08066666666666666,0.0,0.7146666666666667,0.27366666666666667,0.011666666666666667,0.0,0.0006666666666666666,0.0,0.0,0.0,0.03,0.191,0.0,0.0,0.0,0.7783333333333333,0.0,0.0,0.0,0
08390d49,4.0,291.2716049382716,731,1752602,394735.0,415718.2388250319,262906.7917924268,827,1752860,394890.0,415835.4767986377,262912.3300514808,0,3448,112.0,117.2379736057897,89.83817548094723,0,245,140.0,136.82673478075776,77.00138962289441,0.7662835249042146,0.0,0.1277139208173691,0.0,0.10557684120902512,0.0004257130693912303,0.6113239676458068,0.36994465730097914,0.018731375053214133,0.0,0.0004257130693912303,0.0,0.0,0.0004257130693912303,0.1277139208173691,0.18220519369944657,0.0,0.0,0.0,0.6892294593444018,0.0,0.0,0.0,0
088efb89,4.0,411.04154103852596,65679,1799895,1185204.0,1051237.1514237856,526201.4586144098,65682,1800042,1185346.0,1051362.0157453937,526200.416666698,0,526,122.0,124.8643216080402,52.98641654760263,0,413,219.0,213.0790619765494,118.03162396786912,0.8552763819095477,0.0,0.018760469011725293,0.0,0.12596314907872697,0.0,0.6740368509212731,0.3085427135678392,0.01742043551088777,0.0,0.0,0.0,0.0,0.0,0.018760469011725293,0.20737018425460638,0.0,0.0,0.0,0.7738693467336684,0.0,0.0,0.0,0
08dbdc95,5.5,1617.0238681860178,30620,1822048,891144.0,890610.8145980906,477708.08587353164,30833,1822128,891264.0,890726.9183862027,477714.07052984904,0,8692,111.0,116.10378811210349,165.40777405636987,0,692,277.0,300.34647366800124,218.7038595141179,0.8444718201416692,0.0,0.030643671080997845,0.0,0.12442254388666461,0.0004619648906683092,0.6849399445642131,0.2993532491530644,0.015706806282722512,0.0,0.0009239297813366184,0.0,0.0,0.0004619648906683092,0.030643671080997845,0.18216815522020327,0.0,0.0,0.0,0.785802279026794,0.0,0.0,0.0,0
08e3c7ae,1.0,40.96449704142012,3309,229452,111961.0,116852.14595660749,63626.783202252154,3441,229548,112032.0,116938.70414201183,63631.92417701681,0,1605,82.0,86.55818540433926,86.33615057613744,0,72,33.0,35.53846153846154,20.825360793367135,0.8441814595660749,0.0,0.09072978303747535,0.0,0.0631163708086785,0.0019723865877712033,0.6785009861932939,0.3057199211045365,0.015779092702169626,0.0,0.0,0.0,0.0,0.0,0.09072978303747535,0.1854043392504931,0.0,0.0,0.0,0.7218934911242604,0.0,0.0,0.0019723865877712033,0
08e82426,4.5,145.76613157066416,47276,1749923,689046.0,716704.7645577589,391308.6252282459,47432,1749992,689173.0,716819.6887000315,391309.295012566,0,2540,108.0,114.9241422725842,78.41427220285335,0,479,251.0,247.02832861189802,141.23955730376338,0.9361032420522506,0.0,0.02014479068303431,0.0,0.04375196726471514,0.0,0.7400062952470885,0.23481271639911866,0.025180988353792885,0.0,0.0012590494176896443,0.0,0.0,0.0,0.02014479068303431,0.20333648095687756,0.0,0.0,0.0,0.7752596789423984,0.0,0.0,0.0,0
